noncomm,trial,strategy,semantic_validity,auto_coverage,info_retention
1.0,4,crdt_lww,0.45454545454545453,1.0,0.6967391304347825
1.0,4,leader,1.0,1.0,0.9514492753623188
1.0,4,ranked_pairs,0.8181818181818182,1.0,0.7786231884057971
1.0,5,lww,0.6363636363636364,1.0,0.6539855072463768
1.0,5,vc,0.5454545454545454,0.04166666666666663,0.6257246376811594
1.0,5,crdt_pure,0.6363636363636364,0.041666666666666664,0.7431159420289855
1.0,5,crdt_lww,0.6363636363636364,1.0,0.6539855072463768
1.0,5,leader,1.0,1.0,0.9782608695652174
1.0,5,ranked_pairs,0.7272727272727273,1.0,0.7655797101449275
1.0,6,lww,0.8,1.0,0.5934782608695652
1.0,6,vc,0.6,0.04166666666666663,0.6702898550724637
1.0,6,crdt_pure,0.7,0.041666666666666664,0.6608695652173913
1.0,6,crdt_lww,0.8,1.0,0.5934782608695652
1.0,6,leader,1.0,1.0,0.9619565217391304
1.0,6,ranked_pairs,0.8,1.0,0.741304347826087
1.0,7,lww,0.5555555555555556,1.0,0.6398550724637682
1.0,7,vc,0.6666666666666666,0.0,0.5760869565217391
1.0,7,crdt_pure,0.5555555555555556,0.0,0.677536231884058
1.0,7,crdt_lww,0.5555555555555556,1.0,0.6398550724637682
1.0,7,leader,0.8,1.0,0.936231884057971
1.0,7,ranked_pairs,0.7777777777777778,1.0,0.7297101449275363
1.0,8,lww,0.5833333333333334,1.0,0.6315217391304349
1.0,8,vc,0.75,0.08333333333333337,0.6076086956521739
1.0,8,crdt_pure,0.5833333333333334,0.08333333333333333,0.6728260869565217
1.0,8,crdt_lww,0.5833333333333334,1.0,0.6315217391304349
1.0,8,leader,0.75,1.0,0.8934782608695653
1.0,8,ranked_pairs,0.6666666666666666,1.0,0.747463768115942
1.0,9,lww,0.5294117647058824,1.0,0.6047101449275363
1.0,9,vc,0.5294117647058824,0.04166666666666663,0.6018115942028985
1.0,9,crdt_pure,0.5294117647058824,0.041666666666666664,0.6547101449275362
1.0,9,crdt_lww,0.5294117647058824,1.0,0.6047101449275363
1.0,9,leader,1.0,1.0,0.9431159420289855
1.0,9,ranked_pairs,0.5882352941176471,1.0,0.7090579710144927
1.0,10,lww,0.7333333333333333,1.0,0.7159420289855072
1.0,10,vc,0.5333333333333333,0.125,0.6565217391304348
1.0,10,crdt_pure,0.6666666666666666,0.125,0.7318840579710144
1.0,10,crdt_lww,0.7333333333333333,1.0,0.7159420289855072
1.0,10,leader,1.0,1.0,0.9365942028985508
1.0,10,ranked_pairs,0.7333333333333333,1.0,0.7601449275362319
1.0,11,lww,0.4444444444444444,1.0,0.6797101449275362
1.0,11,vc,0.4444444444444444,0.08333333333333337,0.6282608695652174
1.0,11,crdt_pure,0.5555555555555556,0.08333333333333333,0.7079710144927536
1.0,11,crdt_lww,0.4444444444444444,1.0,0.6797101449275362
1.0,11,leader,0.6666666666666666,1.0,0.9351449275362319
1.0,11,ranked_pairs,0.4444444444444444,1.0,0.7442028985507246
1.0,12,lww,0.7,1.0,0.6673913043478261
1.0,12,vc,0.7,0.04166666666666663,0.7181159420289855
1.0,12,crdt_pure,0.4,0.041666666666666664,0.6797101449275362
1.0,12,crdt_lww,0.7,1.0,0.6673913043478261
1.0,12,leader,0.6666666666666666,1.0,0.938768115942029
1.0,12,ranked_pairs,0.5,1.0,0.7550724637681159
1.0,13,lww,0.7058823529411765,1.0,0.7115942028985507
1.0,13,vc,0.5882352941176471,0.08333333333333337,0.6340579710144927
1.0,13,crdt_pure,0.7647058823529411,0.08333333333333333,0.7536231884057971
1.0,13,crdt_lww,0.7058823529411765,1.0,0.7115942028985507
1.0,13,leader,0.8333333333333334,1.0,0.9713768115942029
1.0,13,ranked_pairs,0.7058823529411765,1.0,0.7963768115942029
1.0,14,lww,0.75,1.0,0.5550724637681159
1.0,14,vc,0.8333333333333334,0.0,0.6086956521739131
1.0,14,crdt_pure,0.6666666666666666,0.0,0.6304347826086957
1.0,14,crdt_lww,0.75,1.0,0.5550724637681159
1.0,14,leader,0.8333333333333334,1.0,0.9384057971014492
1.0,14,ranked_pairs,0.9166666666666666,1.0,0.7398550724637681
